step,time,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49
51,2.040000,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690
52,2.080000,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754
53,2.120000,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547
54,2.160000,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328
55,2.200000,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057
56,2.240000,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027
57,2.280000,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287
58,2.320000,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827
59,2.360000,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513
60,2.400000,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785
61,2.440000,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125
62,2.480000,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333
63,2.520000,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333
64,2.560000,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125
65,2.600000,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785
66,2.640000,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513
67,2.680000,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827
68,2.720000,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287
69,2.760000,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027
70,2.800000,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057
71,2.840000,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328
72,2.880000,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547
73,2.920000,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754
74,2.960000,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690
75,3.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000
76,3.040000,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690
77,3.080000,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754
78,3.120000,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547
79,3.160000,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328
80,3.200000,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057
81,3.240000,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027
82,3.280000,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287
83,3.320000,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827
84,3.360000,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513
85,3.400000,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785
86,3.440000,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125
87,3.480000,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333
88,3.520000,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333
89,3.560000,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125
90,3.600000,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785
91,3.640000,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513
92,3.680000,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827
93,3.720000,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287
94,3.760000,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027
95,3.800000,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057
96,3.840000,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328
97,3.880000,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547
98,3.920000,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754,-0.684547,-0.844328,-0.951057,-0.998027,-0.982287,-0.904827,-0.770513,-0.587785,-0.368125,-0.125333,0.125333,0.368125,0.587785,0.770513,0.904827,0.982287,0.998027,0.951057,0.844328,0.684547,0.481754,0.248690,-0.000000,-0.248690,-0.481754
