step,time,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49
104,4.160000,0.684547,-0.516757,-0.873223,0.510104,0.843526,-0.402875,-0.953992,0.447825,0.966738,-0.529155,-0.801110,0.425844,0.641020,-0.177183,-0.515366,-0.139060,0.269380,0.362976,0.255446,0.127800,0.050050,0.016092,0.004372,0.001024,0.000210,0.000038,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
105,4.200000,0.844328,-0.285306,-0.976490,0.283194,0.930822,-0.172444,-1.017616,0.179908,1.066477,-0.286010,-0.912868,0.241900,0.710538,-0.042086,-0.518747,-0.222866,0.218460,0.365603,0.278977,0.147351,0.060270,0.020124,0.005658,0.001368,0.000289,0.000054,0.000009,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
106,4.240000,0.951057,-0.036410,-1.017328,0.036698,0.962089,0.066246,-1.015874,-0.097960,1.094566,-0.019645,-0.967614,0.036000,0.740977,0.101841,-0.497406,-0.302018,0.158127,0.360751,0.301067,0.168327,0.071993,0.024977,0.007269,0.001815,0.000395,0.000076,0.000013,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
107,4.280000,0.998027,0.214198,-0.993049,-0.213914,0.935076,0.298975,-0.950131,-0.367040,1.048840,0.252040,-0.959910,-0.179457,0.728404,0.247046,-0.450637,-0.372698,0.089553,0.347504,0.320820,0.190468,0.085293,0.030768,0.009273,0.002390,0.000536,0.000106,0.000019,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
108,4.320000,0.982287,0.450754,-0.905205,-0.452691,0.850941,0.512088,-0.825758,-0.609471,0.932307,0.510440,-0.888448,-0.390836,0.671375,0.385327,-0.379048,-0.431079,0.014441,0.325149,0.337256,0.213416,0.100214,0.037616,0.011744,0.003127,0.000723,0.000147,0.000027,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
109,4.360000,0.904827,0.658449,-0.759490,-0.664232,0.714246,0.693233,-0.651652,-0.809486,0.752938,0.737576,-0.756299,-0.584148,0.571203,0.508302,-0.284664,-0.473539,-0.064985,0.293239,0.349341,0.236703,0.116755,0.045639,0.014767,0.004063,0.000968,0.000203,0.000038,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
110,4.400000,0.770513,0.824356,-0.565353,-0.834710,0.532767,0.832015,-0.439560,-0.954453,0.523080,0.917399,-0.570836,-0.745998,0.432046,0.607916,-0.170949,-0.496882,-0.146021,0.251661,0.356026,0.259757,0.134858,0.054950,0.018436,0.005242,0.001288,0.000278,0.000053,0.000009,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
111,4.440000,0.587785,0.938222,-0.335364,-0.952809,0.317105,0.920530,-0.203255,-1.035662,0.258559,1.036980,-0.343356,-0.864546,0.260820,0.676977,-0.042741,-0.498567,-0.225559,0.200697,0.356292,0.281894,0.154401,0.065650,0.022850,0.006716,0.001702,0.000378,0.000074,0.000013,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
112,4.480000,0.368125,0.993091,-0.084379,-1.010513,0.080116,0.953774,0.042374,-1.048819,-0.022468,1.087481,-0.088383,-0.930403,0.066899,0.709691,0.093913,-0.476929,-0.300193,0.141072,0.349197,0.302332,0.175183,0.077820,0.028118,0.008547,0.002234,0.000510,0.000103,0.000019,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
113,4.520000,0.125333,0.985712,0.171448,-1.003681,-0.163817,0.929897,0.282250,-0.994215,-0.300819,1.064836,0.177274,-0.937402,-0.138366,0.702130,0.232004,-0.431368,-0.366362,0.073986,0.333943,0.320202,0.196919,0.091515,0.034351,0.010802,0.002913,0.000685,0.000142,0.000026,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114,4.560000,-0.125333,0.916723,0.415728,-0.932368,-0.399626,0.850296,0.502004,-0.876575,-0.557658,0.970088,0.435662,-0.883163,-0.342304,0.652630,0.363911,-0.362500,-0.420520,0.001127,0.309930,0.334566,0.219227,0.106754,0.041659,0.013558,0.003773,0.000914,0.000195,0.000037,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
115,4.600000,-0.368125,0.790587,0.632901,-0.800869,-0.612486,0.719552,0.688788,-0.704615,-0.775815,0.809351,0.668950,-0.769413,-0.531712,0.562052,0.481812,-0.272243,-0.459329,-0.075342,0.276824,0.344450,0.241627,0.123509,0.050151,0.016900,0.004855,0.001211,0.000266,0.000052,0.000009,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
116,4.640000,-0.587785,0.615298,0.809239,-0.617461,-0.788749,0.545198,0.831969,-0.490345,-0.940968,0.593395,0.860703,-0.602030,-0.693726,0.433907,0.578151,-0.163843,-0.479864,-0.152830,0.234613,0.348881,0.263537,0.141697,0.059926,0.020921,0.006206,0.001595,0.000360,0.000072,0.000013,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
117,4.680000,-0.770513,0.401868,0.933717,-0.393880,-0.916844,0.337335,0.923658,-0.248181,-1.042601,0.336894,0.997095,-0.390773,-0.816722,0.274293,0.646131,-0.041812,-0.479820,-0.228384,0.183660,0.346924,0.284279,0.161166,0.071070,0.025718,0.007879,0.002087,0.000485,0.000100,0.000018,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
118,4.720000,-0.904827,0.163644,0.998692,-0.144550,-0.988071,0.108101,0.959086,0.006061,-1.074669,0.057375,1.067949,-0.148735,-0.891174,0.091665,0.680197,0.088217,-0.457715,-0.298799,0.124746,0.337737,0.303086,0.181692,0.083645,0.031397,0.009939,0.002712,0.000648,0.000137,0.000026,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
119,4.760000,-0.982287,-0.084529,1.000362,0.114370,-0.997228,-0.128980,0.936786,0.256216,-1.035929,-0.226031,1.067530,0.108479,-0.910418,-0.103580,0.676487,0.219719,-0.413054,-0.360746,0.059095,0.320627,0.319118,0.202965,0.097686,0.038060,0.012454,0.003503,0.000861,0.000187,0.000036,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
120,4.800000,-0.998027,-0.327217,0.938964,0.366071,-0.943029,-0.359740,0.858603,0.486801,-0.929923,-0.493959,0.995028,0.363778,-0.871238,-0.299682,0.633198,0.345590,-0.346471,-0.410932,-0.011623,0.295099,0.331481,0.224586,0.113188,0.045813,0.015501,0.004496,0.001138,0.000254,0.000051,0.000009,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
121,4.840000,-0.951057,-0.549350,0.818715,0.594214,-0.828274,-0.570178,0.729536,0.683948,-0.764631,-0.728191,0.854678,0.599756,-0.774248,-0.484222,0.550854,0.458518,-0.259804,-0.446277,-0.085303,0.260920,0.339259,0.246063,0.130099,0.054751,0.019167,0.005734,0.001493,0.000343,0.000070,0.000013,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
122,4.880000,-0.844328,-0.737145,0.647505,0.784021,-0.659740,-0.747285,0.557419,0.836200,-0.551818,-0.912937,0.655519,0.799924,-0.624009,-0.644920,0.432433,0.551414,-0.156119,-0.464104,-0.159455,0.218169,0.341548,0.266812,0.148310,0.064962,0.023541,0.007265,0.001947,0.000460,0.000097,0.000018,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
123,4.920000,-0.684547,-0.878947,0.436353,0.923259,-0.447808,-0.879839,0.352472,0.935114,-0.306144,-1.035937,0.410790,0.949905,-0.428873,-0.770474,0.283343,0.617862,-0.039648,-0.462327,-0.231272,0.167282,0.337497,0.286160,0.167645,0.076514,0.028720,0.009148,0.002524,0.000612,0.000132,0.000026,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
124,4.960000,-0.481754,-0.965950,0.198694,1.003042,-0.205826,-0.959135,0.126736,0.975663,-0.044104,-1.089288,0.137018,1.038513,-0.200548,-0.851374,0.111236,0.652565,0.084338,-0.439630,-0.297730,0.109088,0.326357,0.303358,0.187857,0.089453,0.034802,0.011444,0.003252,0.000811,0.000180,0.000036,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
125,5.000000,-0.248690,-0.992732,-0.050495,1.018402,0.050734,-0.979577,-0.106582,0.956414,0.217123,-1.069951,-0.147148,1.058623,0.046601,-0.880645,-0.074352,0.651762,0.209740,-0.395625,-0.355709,0.044828,0.307528,0.317596,0.208616,0.103793,0.041886,0.014226,0.004163,0.001067,0.000243,0.000049,0.000009,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
